player_name,player_id,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
O.G. Anunoby,anunoog01,2023,RS,TOR,4888,2386,-.8592201605151093,1.89824592990021,1.039025769385101,-.2222671837463056,2.822617361003377,2.600350177257071,-.790829241806513,2.202330577769885,1.411501335963372,5.08560808831732,5.08560808831732,0,.1048702678227606,2.941263093598567,3.046133361421328,.3916597260243319
Ryan Arcidiacono,arcidry01,2023,RS,NYK,57,26,-6.171036014441971,2.473748580248158,-3.697287434193814,-16.95240201930071,14.45145017569443,-2.500951843606275,-8.848820896116703,5.106502289773967,-3.742318606342735,-.0132107230543674,-.0132107230543674,0,-5.674051022154564,1.940651869203857,-3.733399152950707,.3635949889787126
Ryan Arcidiacono,arcidry01,2023,RS,POR,318,146,-7.249918918475952,2.27295576125233,-4.976963157223622,-9.674385141942217,5.388877722832948,-4.285507419109269,-8.205754047903842,3.128700415970147,-5.077053631933694,-.1722091529620843,-.1722091529620843,0,-7.131140938979185,1.56250705298337,-5.568633885995816,-.6586895190781086
Deni Avdija,avdijde01,2023,RS,WAS,4198,2020,-1.922886345656589,.9573681698516455,-.965518175804943,-.6081128937528514,-.1769810088628318,-.7850939026156831,-1.765223562036359,.7939251849472413,-.9712983770891175,1.833845610091033,1.833845610091033,0,-1.535144596450677,1.22814022316506,-.3070043732856174,.0390161971905193
Deandre Ayton,aytonde01,2023,PO,PHO,660,319,-3.358853188464415,-1.588689013721858,-4.947542202186273,-2.799496431275055,-1.051358250219988,-3.850854681495044,-3.48900444893621,-1.48501147722453,-4.97401592616074,-.3711030405311954,0,-.3711030405311954,-4.939860066408423,.0129558304609373,-4.926904235947486,-.5839602084237759
Deandre Ayton,aytonde01,2023,RS,PHO,4182,2035,-2.125269757206495,.3523219628115326,-1.772947794394963,-2.095223055620842,-1.908932393635353,-4.004155449256195,-2.25082838738232,-.1345665186737325,-2.385394906056053,.3766397464307808,.3766397464307808,0,-1.90609040982914,.1332924596606193,-1.77279795016852,-.510342226208663
Udoka Azubuike,azubuud01,2023,RS,UTA,785,359,-4.8798669117941,.9804033518513696,-3.89946355994273,-6.311606813946943,-1.952848275645796,-8.264455089592738,-5.49890149030489,.4680821575716543,-5.030819332733236,-.4158811161280383,-.4158811161280383,0,-5.854904738132999,-1.39771835866852,-7.252623096801518,-.4537055467575302
Marvin Bagley III,baglema01,2023,RS,DET,2066,990,-1.943405340709308,.973051925153736,-.9703534155555718,-1.357059739080769,-1.735901056832217,-3.092960795912985,-1.876665977274171,.5285209666498691,-1.348145010624302,.7052823402314238,.7052823402314238,0,-2.051265457290473,-.4160740818867636,-2.467339539177237,-.3979645206023418
Patrick Baldwin Jr.,baldwpa01,2023,PO,GSW,24,11,-8.251545169269974,9.191121852454257,.9395766831842831,-10.55765696663663,-.8061584012469272,-11.36381536788355,-9.189129841305574,7.657951808035376,-1.531178033270198,.0070470226288167,0,.0070470226288167,-8.072993109142278,5.688384454383345,-2.384608654758932,-.1082785099105607
Patrick Baldwin Jr.,baldwpa01,2023,RS,GSW,483,226,-2.203365329502186,-2.157211381553907,-4.360576711056094,-5.742311771773143,-3.136002240254532,-8.878314012027674,-3.075912341277001,-2.482009528335416,-5.557921869612416,-.324993283334962,-.324993283334962,0,-1.434942699069321,-2.960866064146509,-4.395808763215831,.3819814140936884
LaMelo Ball,ballla01,2023,RS,CHA,2757,1268,1.810549747425678,-.3485750345824768,1.461974712843201,2.649561931283211,-3.253605021072557,-.6040430897893461,2.211919482599485,-.9665657688171222,1.245353713782363,2.624053861198758,2.624053861198758,0,2.704117592146547,-.1212634565031872,2.582854135643359,1.535656750557293
Mo Bamba,bambamo01,2023,PO,LAL,22,10,-8.11161663773002,-6.989277802417968,-15.10089444014799,-2.80764807244842,27.32088784574341,24.51323977329499,-7.62174956423459,-.3689499507328746,-7.990699514967464,-.0274599635831306,0,-.0274599635831306,-4.876275323529032,-3.405429414923745,-8.281704738452778,-.4160664554016383
Mo Bamba,bambamo01,2023,RS,LAL,190,88,-7.293092269367551,2.555216759750047,-4.737875509617504,-6.914133696298173,2.955869477788795,-3.958264218509377,-7.674399093517521,2.785879147631021,-4.8885199458865,-.0971767023569859,-.0971767023569859,0,-5.617576835124003,.566815630350381,-5.050761204773622,1.221841397989671
Mo Bamba,bambamo01,2023,RS,ORL,1401,681,-.5134136877405062,-1.624773185902509,-2.138186873643015,2.763886692508072,.436557469086603,3.200444161594675,.1672334104135113,-1.298579161390724,-1.131345750977213,.5590040531021034,.5590040531021034,0,-.1905292612086034,-1.887604296138993,-2.078133557347596,-.6086262753741015
Paolo Banchero,banchpa01,2023,RS,ORL,5096,2430,-1.579185825314871,-.8645089961326595,-2.44369482144753,-.5178220008422965,-4.504851714133697,-5.022673714975994,-1.400261136120659,-1.677170870981549,-3.077432007102208,-.4075351003608012,-.4075351003608012,0,-1.597080179523,-1.843831283156422,-3.440911462679422,.3952071644720804
Desmond Bane,banede01,2023,PO,MEM,487,231,.7571215815378696,-2.30853045170204,-1.55140887016417,2.19852502843676,-2.406352568473448,-.2078275400366887,1.220828894476367,-2.451137487781342,-1.230308593304974,.1864688894793587,0,.1864688894793587,-.0192130946768216,-3.501220344453788,-3.52043343913061,.9306855218758681
Desmond Bane,banede01,2023,RS,MEM,3961,1841,3.220407412177636,-.0517267023767286,3.168680709800907,3.802151360139009,1.992761242424179,5.794912602563189,3.516158906616305,.3218354961161488,3.837994402732454,6.225793705812548,6.225793705812548,0,2.871836778714778,.6906936655695617,3.56253044428434,.6171261249599991
Dalano Banton,bantoda01,2023,RS,TOR,588,279,-.9350780229525119,-1.499701876759908,-2.43477989971242,-4.526318965048567,-.7511549557467396,-5.277473920795307,-1.750993817327444,-1.444691789560047,-3.195685606887491,-.0634020825825837,-.0634020825825837,0,-1.581007530218002,-.9903442931420018,-2.571351823360004,-.062671237451775
Dominick Barlow,barlodo01,2023,RS,SAS,893,408,-2.052712293694501,.3376089433393276,-1.715103350355173,-3.190424301111781,-.3850166233364813,-3.575440924448263,-2.372998614866468,.3210095761370855,-2.051989038729383,.1449831715261855,.1449831715261855,0,-3.736943926899864,-.2967870517107858,-4.03373097861065,-.2194489093842247
Harrison Barnes,barneha02,2023,PO,SAC,435,196,-.507037603486983,2.657312087265464,2.150274483778481,-10.06424365502899,-8.03674602931471,-18.10098968434369,-2.519508860276078,.5578183620355408,-1.961690498240537,.0816586577239493,0,.0816586577239493,-2.798939344037315,.2200177758272826,-2.578921568210032,.4311259782457873
Harrison Barnes,barneha02,2023,RS,SAC,5640,2662,.6290487043597253,.4861016705139731,1.115150374873698,1.514418426217388,.0185742644774311,1.532992690694819,.8139081077748108,.4374507161790701,1.251358823953881,5.442215213911289,5.442215213911289,0,.6980870965767759,.1453892598124507,.8434763563892266,.1441284456941031
Scottie Barnes,barnesc01,2023,RS,TOR,5507,2678,-.4163476483789432,.4016090795700728,-.0147385688088704,2.439503367686172,.8019762000154906,3.241479567701663,.140827757538287,.4997553641152936,.6405831216535806,4.614320144671068,4.614320144671068,0,.840020112529608,1.388428401009983,2.228448513539592,-.3984202914168423
RJ Barrett,barrerj01,2023,PO,NYK,731,377,.932733170882956,-1.202176862312349,-.2694436914293927,-8.064834186598986,-4.378816956153098,-12.44365114275208,-.8227904418661404,-1.987018197743793,-2.809808639609933,-.0119384602493111,0,-.0119384602493111,-.1653509436939233,-1.804498331860072,-1.969849275553996,.6119052502015014
RJ Barrett,barrerj01,2023,RS,NYK,5099,2475,-.4653501598731779,-2.058928602515602,-2.524278762388779,-.9570296418373974,-4.082271478936148,-5.039301120773546,-.6482461004122848,-2.61193498605213,-3.260181086464415,-.6474055764129156,-.6474055764129156,0,-.1099904111589545,-2.09802906006684,-2.208019471225795,.4977472161075149
Will Barton,bartowi01,2023,RS,TOR,435,211,-3.50980311117787,-1.062624705886624,-4.572427817064494,-5.730209794285932,.3514551178005523,-5.37875467648538,-4.213632833316588,-.8471976696180132,-5.060830502934601,-.2454587222027182,-.2454587222027182,0,-2.930359974105537,-.2108107490638416,-3.141170723169378,-1.341884327554595
Will Barton,bartowi01,2023,RS,WAS,1637,782,-1.197453375878663,-4.870874819020582,-6.068328194899244,-4.573526964264165,-.9077313667673189,-5.481258331031484,-1.967554253841045,-4.32931943279341,-6.296873686634455,-1.413247351048443,-1.413247351048443,0,-1.651205329649958,-4.257850151776498,-5.909055481426456,-.1334885742409129
Charles Bassey,bassech01,2023,RS,SAS,1093,508,-1.912509568319198,.286535551226571,-1.625974017092627,-.6815029418954088,2.302100071103561,1.620597129208152,-1.712035654396107,.8331019281390416,-.8789337262570659,.485660926834234,.485660926834234,0,-2.604271552590574,-.5341490113221248,-3.138420563912699,.1488111115447906
Keita Bates-Diop,bateske01,2023,RS,SAS,3121,1452,-1.036033873428748,-.1172956908979256,-1.153329564326673,-2.206645818055755,.6262087771014144,-1.58043704095434,-1.285435150188733,.1027254391390675,-1.182709711049666,1.160952470805065,1.160952470805065,0,-2.197613909772636,-.8935812350653146,-3.09119514483795,-.0097777021707114
Nicolas Batum,batumni01,2023,PO,LAC,195,92,.8232156046049328,-5.619267411573301,-4.796051806968369,-3.017055355794304,-3.436951499801178,-6.454006855595482,.0904020600987331,-5.405791214896027,-5.315389154797294,-.1244681944184836,0,-.1244681944184836,-1.742741666991609,-5.533963484364268,-7.276705151355877,.21922958109404
Nicolas Batum,batumni01,2023,RS,LAC,3607,1709,-1.055994653139926,.5396012464642355,-.5163934066756906,.6965672248804188,2.189443189966839,2.886010414847257,-.7619482007044995,.906708805716757,.1447606050122575,2.530125354499313,2.530125354499313,0,-1.010459571503121,.8560814501581065,-.1543781213450145,.2435949274519835
Darius Bazley,bazleda01,2023,RS,OKC,1177,555,-3.057860684781871,3.282681868699465,.2248211839175935,-3.559212682900267,2.378895955284088,-1.18031672761618,-3.356023356764123,3.286967242949105,-.0690561138150181,.7573334942719522,.7573334942719522,0,-2.731680824936941,1.908954326534203,-.822726498402738,-.2400242076899648
Darius Bazley,bazleda01,2023,RS,PHO,131,61,-7.162612889537043,3.094567121660201,-4.068045767876843,-5.490452294514514,-9.860832409539315,-15.35128470405383,-7.276234233760258,.4956442050363396,-6.780590028723918,-.1270766682936057,-.1270766682936057,0,-3.735870682597816,1.279950425557826,-2.45592025703999,1.316251183533606
Bradley Beal,bealbr01,2023,RS,WAS,3414,1673,2.354684959173084,-1.420459456801183,.9342255023719015,2.59010950185846,-.6815315408270373,1.908577961031423,2.542594234403372,-1.345064038432651,1.197530195970721,3.349809993229894,3.349809993229894,0,2.299732581535708,-1.381161926428021,.9185706551076871,-.5889843563574441
Malik Beasley,beaslma01,2023,PO,LAL,194,91,-1.070301893679093,-4.199954920853949,-5.270256814533042,-6.685579155909642,-1.291941530687432,-7.977520686597074,-2.343382288027547,-3.957527628075428,-6.300909916102976,-.170969471281988,0,-.170969471281988,-1.106463556934794,-5.638413831605606,-6.744877388540401,.5422728026071465
Malik Beasley,beaslma01,2023,RS,UTA,3120,1472,1.077900551124068,-1.811153553237432,-.7332530021133636,-.9762890741987126,-1.756268212954242,-2.732557287152955,.7019982974451043,-1.89158970938994,-1.189591411944835,1.175077797596745,1.175077797596745,0,.9717754770891582,-1.65137423312569,-.6795987560365315,.2746210934788699
Malik Beasley,beaslma01,2023,RS,LAL,1335,621,-1.08098599174486,-1.007097269832419,-2.088083261577279,-2.782437355220581,-.6673845300892161,-3.449821885309797,-1.494741249437176,-1.020218842438034,-2.51496009187521,.0750436705068967,.0750436705068967,0,-.9694114913002155,-1.306228995514737,-2.275640486814953,.7793330831731236
MarJon Beauchamp,beaucma01,2023,PO,MIL,11,5,8.896434767595762,-19.41896063764807,-10.5225258700523,5.547497125834698,-3.048289005663582,2.499208120171116,8.751755681419915,-17.13310909394771,-8.38135341252779,-.0148574508668408,0,-.0148574508668408,8.233095248909631,-18.39806451319753,-10.1649692642879,.2747019526566492
MarJon Beauchamp,beaucma01,2023,RS,MIL,1505,701,-3.579341037122185,-1.456794337570509,-5.036135374692694,-3.586476016356098,-2.303874252976472,-5.89035026933257,-3.793640305801083,-1.770321303442736,-5.563961609243819,-1.011592279820185,-1.011592279820185,0,-2.848957448892119,-1.640765557464502,-4.489723006356621,.5193397938572948
Davis Bertans,bertada01,2023,RS,DAL,1028,492,.243901260956764,-.957262854753052,-.7133615937962881,-2.372539322120758,-.3984439833233075,-2.770983305444066,-.3050761783491837,-.8684235381544194,-1.173499716503603,.3974029345218997,.3974029345218997,0,-.0527265872986863,-1.803227848569152,-1.855954435867838,.4265462340450473
Patrick Beverley,beverpa01,2023,RS,LAL,2579,1211,-2.924466598011171,.0560355352403502,-2.868431062770821,-1.808601968005899,-1.317025666546276,-3.125627634552175,-2.875798681083775,-.2351501737741317,-3.110948854857907,-.2223376072106099,-.2223376072106099,0,-3.312139740503989,.7926519812422443,-2.519487759261745,-.3056972541114445
Patrick Beverley,beverpa01,2023,RS,CHI,1207,605,-2.426965484702095,1.260396517009124,-1.166568967692971,-.8701636418608605,1.008356062424665,.1381924205638045,-2.216481437473712,1.250744173304821,-.9657372641688911,.541554108875332,.541554108875332,0,-2.548190420228701,2.514414671006234,-.0337757492224675,-1.685326048235948
Saddiq Bey,beysa01,2023,PO,ATL,288,133,1.193538970943404,-5.900299583586473,-4.706760612643069,7.877759733587169,-17.8589546409135,-9.98119490732633,2.599265293740983,-8.750624040233269,-6.151358746492286,-.2380899986289322,0,-.2380899986289322,4.019153348399033,-8.568332953322484,-4.549179604923451,.0195398086742213
Saddiq Bey,beysa01,2023,RS,ATL,1348,629,2.383234778756491,-2.369666527309772,.0135682514467184,5.100218240866497,-.0234623915858399,5.076755849280658,3.072285224776389,-2.006603180831988,1.065682043944401,1.223936426839413,1.223936426839413,0,2.686565511521744,-2.192209126990221,.4943563845315233,-.0474972826143582
Saddiq Bey,beysa01,2023,RS,DET,3194,1500,.9856307243279833,-2.120686727194778,-1.135056002866795,.7251147669143044,-1.620187142528638,-.8950723756143332,1.059970922546129,-2.090868976121451,-1.030898053575321,1.314643185829429,1.314643185829429,0,.6788280545439981,-2.115448171303146,-1.436620116759148,-.0756092998897815
Khem Birch,birchkh01,2023,RS,TOR,331,162,-6.389108546020807,-.8204996591382705,-7.209608205159078,-2.412908911818758,2.658828067400733,.2459191555819746,-5.971142004833918,-.1519870819004897,-6.123129086734408,-.2770842011663957,-.2770842011663957,0,-5.979273331833483,-.1719522459917305,-6.151225577825214,-.6201680270243081
Goga Bitadze,bitadgo01,2023,RS,IND,431,202,-2.446408044868259,1.901326651866781,-.5450813930014782,-2.355998878176653,5.302334753459548,2.946335875282895,-2.555017920646078,2.796028776558103,.241010855912025,.3096712889867419,.3096712889867419,0,-2.713671425617639,1.172135188784696,-1.541536236832943,.463818471502005
Goga Bitadze,bitadgo01,2023,RS,ORL,524,255,1.963539665255701,1.027946656573806,2.991486321829507,-.0908946317584598,4.575811946749353,4.484917314990893,1.689738229244441,1.83918543861603,3.528923667860471,.8135508854502431,.8135508854502431,0,.9597471211174835,.0644881680419554,1.024235289159439,-.4130995310702013
Bismack Biyombo,biyombi01,2023,PO,PHO,165,78,-.7545085725210687,-9.945855271005399,-10.70036384352647,-2.845541892351863,-1.376584515394357,-4.22212640774622,-1.265058768489929,-8.695345281517614,-9.960404050007543,-.2977485649371012,0,-.2977485649371012,-5.226001117170003,-7.911445510740311,-13.13744662791031,.6010599622111751
Bismack Biyombo,biyombi01,2023,RS,PHO,1808,874,-4.436016675860023,1.566003905542807,-2.870012770317217,.1014253461470195,1.143655016240201,1.245080362387221,-3.77679898349481,1.521375010592037,-2.255423972902773,.2195226545206783,.2195226545206783,0,-3.398495527856664,1.059328080991327,-2.339167446865337,-.4650453003062176
Buddy Boeheim,boehebu01,2023,RS,DET,187,90,-2.414408683460691,-2.658806802835122,-5.073215486295814,-.9765764837366484,6.269332157169022,5.292755673432374,-2.232411874101829,-.8951662393785722,-3.127578113480401,-.0172344565420893,-.0172344565420893,0,-3.113672840663662,-2.050076963129333,-5.163749803792996,-.6006519641341932
Bogdan Bogdanovic,bogdabo01,2023,PO,ATL,334,157,7.181093992342726,.9418875202033757,8.122981512546101,11.66324605241187,4.200989236842994,15.86423528925486,8.503367763125116,1.731133227241426,10.23450099036654,1.071651257687642,0,1.071651257687642,10.12735831243894,2.159555242917459,12.2869135553564,-.0956360415944724
Bogdan Bogdanovic,bogdabo01,2023,RS,ATL,3180,1508,2.262076996510121,-.387501086658137,1.874575909851984,3.103700720998618,-2.521978609643015,.5817221113556021,2.553354255186184,-.8422571848638594,1.711097070322325,3.415693863659239,3.415693863659239,0,2.811617108348999,-.7828884048902059,2.028728703458793,-.4879282187402177
Bojan Bogdanovic,bogdabo02,2023,RS,DET,3990,1893,1.823716666021731,-3.149506754122942,-1.32579008810121,1.784391382879742,-3.220236845698289,-1.435845462818547,2.015725869026701,-3.30691825115565,-1.291192382128949,1.418859071263115,1.418859071263115,0,1.613765468080756,-3.548454323587019,-1.934688855506264,.7113819076160004
Bol Bol,bolbo01,2023,RS,ORL,3165,1505,-3.054967427236308,-1.633977855716826,-4.688945282953133,-3.61248261827176,-.1927113072659509,-3.805193925537711,-3.323491032140181,-1.430161901982049,-4.753652934122231,-1.53946807185246,-1.53946807185246,0,-4.363856777866343,-2.358603421296765,-6.722460199163109,.0630571771701527
Leandro Bolmaro,bolmale01,2023,RS,UTA,147,68,-11.57778860214975,7.473696559249475,-4.104092042900274,-6.480450532885729,10.25860294313259,3.778152410246862,-11.23869715728845,8.554588484993808,-2.684108672294643,.0023243684569537,.0023243684569537,0,-8.81953322554496,4.360940751904605,-4.458592473640356,1.693754125793866
Devin Booker,bookede01,2023,PO,PHO,952,459,9.443174391800907,3.893592108662592,13.3367665004635,4.235223451206267,-9.072546041580539,-4.837322590374272,8.841612264845116,1.488784569420192,10.33039683426531,3.200047475915777,0,3.200047475915777,5.903475386199633,2.625800982736477,8.52927636893611,1.270656188410232
Devin Booker,bookede01,2023,RS,PHO,3792,1835,4.649617410496136,-.9704489478085057,3.67916846268763,6.516230391088428,-.1193643331538421,6.396866057934585,5.330233883259325,-.8765489116247751,4.45368497163455,6.776698428353218,6.776698428353218,0,5.478981824056583,-.1231626067581023,5.355819217298481,.4861869869580991
Brandon Boston Jr.,bostobr01,2023,PO,LAC,2,1,-74.43246036106517,3.57908465051108,-70.85337571055409,-71.92740811319121,1.50138033568355,-70.42602777750766,-78.72474565258858,3.475453454834117,-75.24929219775447,-.0369704486609544,0,-.0369704486609544,-74.70715914869469,-4.197780616436298,-78.90493976513099,-3.040362312288838
Brandon Boston Jr.,bostobr01,2023,RS,LAC,529,248,1.229145433812687,-1.068227606353738,.1609178274589484,-2.838733682861873,-3.234440065872405,-6.073173748734279,.4942932259346698,-1.557352640156576,-1.063059414221906,.2132676105128651,.2132676105128651,0,-.8202203977189092,-1.566644084395509,-2.386864482114419,-.085262446170619
Chris Boucher,bouchch01,2023,RS,TOR,3125,1523,.4692792864517416,.1632473377648722,.6325266242166138,-3.067344563965184,.2515303226176432,-2.815814241347541,-.256909107912532,.1817182723733172,-.0751908355392147,2.070023935170075,2.070023935170075,0,.3674984835030353,.2529749222094381,.6204734057124734,-.407701088930165
James Bouknight,bouknja01,2023,RS,CHA,1097,515,-3.530224892188984,-2.394153183761265,-5.92437807595025,-4.087521306497614,1.487589661748989,-2.599931644748624,-3.777220841299969,-1.704128750491457,-5.481349591791425,-.717954938290192,-.717954938290192,0,-3.611391979500181,-2.193919383041995,-5.805311362542176,.040031925607333
Jamaree Bouyea,bouyeja01,2023,RS,MIA,126,65,-7.773921401738021,2.304938225606467,-5.468983176131554,-2.768206767346593,-7.765255691010782,-10.53346245835737,-7.204080186529633,.3351261631749785,-6.868954023354655,-.1332289572067383,-.1332289572067383,0,-7.140887725553849,.9965240873006666,-6.144363638253183,-2.4886133585224
Jamaree Bouyea,bouyeja01,2023,RS,WAS,12,6,-9.493390274901957,-10.24574863494171,-19.73913890984367,-4.150414132228389,18.38322780949345,14.23281367726506,-8.879967599765557,-4.824038313156932,-13.70400591292249,-.0332393877840473,-.0332393877840473,0,-5.113131921738934,-4.311955192709023,-9.425087114447958,-.8819874438811038
Tony Bradley,bradlto01,2023,RS,CHI,80,33,-.744392935430948,-7.306569854691816,-8.050962790122764,-2.153140775510317,6.449585316970506,4.296444541460189,-1.039454078572196,-4.902509014947322,-5.941963093519518,-.0542520042712169,-.0542520042712169,0,-1.340608431028024,-4.364118936523307,-5.704727367551331,.9582171340167072
Malaki Branham,branhma01,2023,RS,SAS,3370,1550,-3.000734355993226,-4.312842540043325,-7.313576896036551,-1.022720053217297,-1.207963964062599,-2.230684017279895,-2.703633438272,-3.873888605741494,-6.577522044013493,-3.0449474808638,-3.0449474808638,0,-2.757706893873145,-3.889417710891496,-6.647124604764641,.6037265687101021
Jarrell Brantley,brantja01,2023,RS,UTA,80,39,5.781492478039085,2.216372092816788,7.997864570855873,.3755193572671454,9.771078553128401,10.14659791039555,5.041401872876363,4.003689877938587,9.045091750814951,.2327500506693533,.2327500506693533,0,2.441609008665949,-1.072045710309657,1.369563298356292,-.8370400626046257
Christian Braun,braunch01,2023,PO,DEN,336,165,-3.282539139660433,4.255778411152626,.9732392714921927,-7.299253869460202,3.138558130067615,-4.160695739392587,-4.436102555109575,4.250492602430598,-.185609952678977,.2217226545700408,0,.2217226545700408,-3.815885593942878,3.553872489346338,-.2620131045965395,-.4089939273323965
Christian Braun,braunch01,2023,RS,DEN,2457,1181,-1.581189206655031,.107341985203269,-1.473847221451762,-6.036504865796149,1.65139937111955,-4.385105494676599,-2.608984043344045,.4223215800162332,-2.186662463327812,.3365808914105274,.3365808914105274,0,-2.304844689086968,-.1072201122003147,-2.412064801287283,-.8492514723749738
Mikal Bridges,bridgmi01,2023,PO,BRK,296,157,1.546527255652897,-2.148046696600693,-.6015194409477962,-5.426935369862007,-8.310659642827211,-13.73759501268922,.319689226618648,-3.598260560528712,-3.278571333910064,-.0437271607012592,0,-.0437271607012592,-1.166209004502169,-2.996909928791177,-4.163118933293346,.1354039112718083
Mikal Bridges,bridgmi01,2023,RS,BRK,1884,923,4.453524277545304,.6891963453111973,5.142720622856501,-1.892813749668315,.4422979560934145,-1.4505157935749,3.385183471979933,.6701365136482766,4.05531998562821,3.217871149764446,3.217871149764446,0,3.409383997200088,.9985271302046174,4.407911127404705,.414057022016821
Mikal Bridges,bridgmi01,2023,RS,PHO,4200,2040,.4123643375053218,.5594237306118141,.9717880681171358,.5196322454189763,-1.194792082283234,-.6751598368642573,.453719647906642,.2075732660501986,.6612929139568406,3.554739337232001,3.554739337232001,0,1.022086271010652,1.025469433701408,2.04755570471206,.1204890330654666
Oshae Brissett,brissos01,2023,RS,IND,2306,1083,-1.85127613887433,-1.334702857622419,-3.185978996496749,-.2692369006226167,.8480308598625128,.5787939592398961,-1.627763988542331,-.921457049036406,-2.549221037578737,.1105759363039383,.1105759363039383,0,-.942752212515383,-1.746068312156122,-2.688820524671505,-.3309853189426747
Malcolm Brogdon,brogdma01,2023,PO,BOS,946,466,1.051854394642628,-2.754232776284201,-1.702378381641573,4.212393241804961,1.728095656628378,5.940488898433339,1.691131424263004,-1.99853382154686,-.3074023972838564,.5997368238643465,0,.5997368238643465,.6091345707670618,-3.182272457588467,-2.573137886821406,.1296981440307128
Malcolm Brogdon,brogdma01,2023,RS,BOS,3630,1744,3.105979402115151,-.7354647006139643,2.370514701501187,-1.841823189874598,1.436965520791657,-.4048576690829413,2.203246561783569,-.3753799082742045,1.827866653509365,4.051945069362012,4.051945069362012,0,2.230231162002316,-.1187015607901845,2.111529601212131,-.5300120210487923
Dillon Brooks,brookdi01,2023,PO,MEM,350,167,-4.178232406958482,-.8410049888529203,-5.019237395811403,-8.698107029268375,-3.234932517201016,-11.93303954646939,-5.273435416610701,-1.475487758348131,-6.748923174958831,-.349653820128048,0,-.349653820128048,-5.888736025439631,-2.232557875829286,-8.121293901268917,-.4909350018630191
Dillon Brooks,brookdi01,2023,RS,MEM,4701,2214,-1.844240825703812,1.387287089120767,-.4569537365830447,-1.946871180539081,3.687727388874312,1.74085620833523,-1.99352210220257,1.905408109977756,-.0881139922248146,3.009475591747568,3.009475591747568,0,-1.971328665770655,2.477032269339898,.5057036035692424,.0891219199112719
Bruce Brown,brownbr01,2023,PO,DEN,796,396,2.124912486024714,1.506020031283604,3.630932517308318,-2.885259629867047,2.94034386381207,.0550842339450224,1.09672892488776,1.874761895513125,2.971490820400886,1.172487982785177,0,1.172487982785177,1.884109086138432,1.872617033244534,3.756726119382966,-1.628396371521732
Bruce Brown,brownbr01,2023,RS,DEN,4712,2280,-.7727797183033165,.6669941030415638,-.1057856152617527,-5.093430891989633,-.3607680321380612,-5.454198924127694,-1.748988512732328,.4780775985311265,-1.270910914201202,1.704731872662705,1.704731872662705,0,-1.327603306982795,.4263000031034856,-.9013033038793097,-.9284883807811023
Greg Brown III,browngr01,2023,RS,POR,203,93,-8.86987691817728,.6542267405927237,-8.215650177584555,-12.96451925996776,15.53819068252826,2.5736714225605,-10.27704707744042,3.834292553425098,-6.442754524015322,-.1761727688012483,-.1761727688012483,0,-10.18844400014398,1.603978793328812,-8.584465206815173,.5511319012207743
Jaylen Brown,brownja02,2023,PO,BOS,1419,708,.4842197881962637,-.6733648320512461,-.1891450438549824,-3.922937162371475,2.31964353596532,-1.603293626406154,-.5333433016816722,-.102885876414231,-.6362291780959033,.7935391775428977,0,.7935391775428977,-1.314292670280133,-1.041882985010952,-2.356175655291084,.7565982175311977
Jaylen Brown,brownja02,2023,RS,BOS,5036,2405,.7966704448698322,.4016870644729392,1.198357509342771,-1.708792777797862,.1475747417782474,-1.561218036019615,.2372730893621696,.3266686154649422,.5639417048271118,4.113306780534221,4.113306780534221,0,1.693288743251802,.8712768282168863,2.564565571468688,1.166573525451831
Kendall Brown,brownke03,2023,RS,IND,98,40,-3.484546345984837,2.720997316347535,-.7635490296373018,-6.067084021818394,10.47323753213439,4.406153510315999,-4.211058181830968,4.576709172756422,.3656509909254542,.0651155086573876,.0651155086573876,0,-3.698546017629028,4.073260068025792,.3747140503967641,2.43079874492821
Moses Brown,brownmo01,2023,RS,BRK,11,6,-9.705759783615408,25.0896068549995,15.38384707138409,-45.10848054483564,24.7367230517163,-20.37175749311934,-17.69523284159624,26.65833559506872,8.963102753472477,.0376239036342869,.0376239036342869,0,-11.8601039830677,24.0578774682148,12.1977734851471,4.976168714144393
Moses Brown,brownmo01,2023,RS,LAC,612,288,1.121810486817564,1.934173844223803,3.055984331041367,2.661332983672317,2.188505631589285,4.849838615261602,1.538920018108702,2.119171755655278,3.65809177376398,.9453441498255366,.9453441498255366,0,.7322936707995868,.8804633815183565,1.612757052317943,.4024669967546277
Sterling Brown,brownst02,2023,RS,LAL,60,24,-6.297848042829946,5.189807901557904,-1.108040141272042,.0923161132969043,4.411508696181849,4.503824809478754,-5.347873332990488,5.35802060035292,.0101472673624325,.0341077389987772,.0341077389987772,0,-5.245583041069022,2.736209588780152,-2.50937345228887,.9266542394897154
Troy Brown Jr.,browntr01,2023,PO,LAL,264,124,-1.448633113670611,1.2600870765494,-.1885460371212109,-1.998689080001911,-5.098234239929534,-7.096923319931445,-1.716733336565381,-.0356684668279335,-1.752401803393314,.0645267971024328,0,.0645267971024328,-1.054327559774671,-.7509700387568592,-1.80529759853153,-.8545866601837395
